Symbol,Interval,Strategy,EntryType,ExitType,EntryDate,ExitDate,Profit,EntryPrice,ExitPrice
SRF,1wk,MACDShort,SELL,CLOSED,1687717800,1688927400,4.23,2321.4,2223.2
TATASTEEL,1wk,MacdNewLong,BUY,CLOSED,1687717800,1704047400,27.37,109.6,139.6
ABFRL,1wk,MACDLong,BUY,CLOSED,1687113000,1690741800,6.77,208.9,223.05
BHARATFORG,1wk,MACDLong,BUY,CLOSED,1687113000,1687717800,-3.68,837.85,807.0
CANBK,1wk,MACDShort,SELL,CLOSED,1687113000,1688927400,-9.86,60.75,66.74
DIXON,1wk,MacdNewLong,BUY,CLOSED,1687113000,1701628200,30.9,4546.6,5951.65
GRANULES,1wk,MACDLong,BUY,CLOSED,1687113000,1688927400,6.8,292.05,311.9
HINDALCO,1wk,MACDLong,BUY,CLOSED,1687113000,1687717800,-4.32,426.95,408.5
HINDCOPPER,1wk,MacdNewLong,BUY,CLOSED,1687113000,1691346600,33.68,115.2,154.0
ICICIGI,1wk,MacdNewLong,BUY,CLOSED,1687113000,1707676200,30.58,1254.75,1638.4
ICICIPRULI,1wk,MacdNewLong,BUY,CLOSED,1687113000,1705861800,-7.41,534.2,494.6
LTF,1wk,GoldenCrossLong,BUY,CLOSED,1687113000,1688322600,7.99,118.25,127.7
MCX,1wk,MacdNewLong,BUY,CLOSED,1687113000,1696185000,27.98,320.31,409.94
PVRINOX,1wk,MACDLong,BUY,CLOSED,1687113000,1687717800,-4.77,1450.95,1381.7
SAIL,1wk,MACDLong,BUY,CLOSED,1687113000,1689532200,7.16,85.15,91.25
SBILIFE,1wk,MacdNewLong,BUY,CLOSED,1687113000,1721586600,28.59,1281.35,1647.7
SUNPHARMA,1wk,MacdNewLong,BUY,CLOSED,1687113000,1703442600,25.37,992.0,1243.65
TATACOMM,1wk,GoldenCrossLong,BUY,CLOSED,1687113000,1690741800,8.81,1628.45,1771.85
TATAPOWER,1wk,MacdNewLong,BUY,CLOSED,1687113000,1702233000,45.58,222.25,323.55
UPL,1wk,GoldenCrossLong,BUY,CLOSED,1687113000,1689532200,-7.43,690.85,639.55
CANFINHOME,1wk,GoldenCrossLong,BUY,CLOSED,1686508200,1689532200,8.17,741.8,802.4
CROMPTON,1wk,MACDLong,BUY,CLOSED,1686508200,1687113000,6.27,275.25,292.5
FEDERALBNK,1wk,MacdNewShort,SELL,CLOSED,1686508200,1688927400,-8.03,125.1,135.15
IEX,1wk,MacdNewShort,SELL,CLOSED,1686508200,1701628200,-16.39,122.6,142.7
IGL,1wk,MACDShort,SELL,CLOSED,1686508200,1688927400,-6.97,231.52,247.65
KOTAKBANK,1wk,GoldenCrossLong,BUY,CLOSED,1686508200,1696185000,-7.28,1872.0,1735.7
MCX,1wk,MACDLong,BUY,CLOSED,1686508200,1688322600,-3.17,309.9,300.08
ONGC,1wk,MACDShort,SELL,CLOSED,1686508200,1688322600,-3.92,154.25,160.3
RELIANCE,1wk,MacdNewLong,BUY,CLOSED,1686508200,1698604200,-1.09,1145.42,1132.9
TATASTEEL,1wk,MACDLong,BUY,CLOSED,1686508200,1687113000,4.91,108.9,114.25
BANDHANBNK,1wk,MacdNewLong,BUY,CLOSED,1685903400,1689532200,-16.5,265.4,221.6
DALBHARAT,1wk,GoldenCrossLong,BUY,CLOSED,1685903400,1690137000,-10.2,2139.3,1921.1
DEEPAKNTR,1wk,MacdNewLong,BUY,CLOSED,1685903400,1720377000,28.81,2086.65,2687.8
DIVISLAB,1wk,MacdNewLong,BUY,CLOSED,1685903400,1710700200,-0.75,3511.6,3485.4
EXIDEIND,1wk,GoldenCrossLong,BUY,CLOSED,1685903400,1687717800,9.8,211.75,232.5
HEROMOTOCO,1wk,MacdNewLong,BUY,CLOSED,1685903400,1701628200,29.98,2892.65,3760.0
TECHM,1wk,MacdNewLong,BUY,CLOSED,1685903400,1719772200,27.36,1123.1,1430.35
ULTRACEMCO,1wk,GoldenCrossLong,BUY,CLOSED,1685903400,1694370600,7.39,7850.65,8430.55
ASIANPAINT,1wk,MacdNewLong,BUY,CLOSED,1685298600,1698604200,-5.54,3128.4,2955.15
BAJFINANCE,1wk,MacdNewLong,BUY,CLOSED,1685298600,1707676200,-3.62,690.45,665.45
BALRAMCHIN,1wk,MACDShort,SELL,CLOSED,1685298600,1686508200,-3.78,389.95,404.7
BOSCHLTD,1wk,MACDShort,SELL,CLOSED,1685298600,1688927400,-4.22,18941.7,19740.75
BSOFT,1wk,MacdNewLong,BUY,CLOSED,1685298600,1691346600,29.25,339.5,438.8
DABUR,1wk,MACDLong,BUY,CLOSED,1685298600,1687113000,5.31,542.1,570.9
GUJGASLTD,1wk,MACDLong,BUY,CLOSED,1685298600,1685903400,-4.67,498.25,475.0
HDFCLIFE,1wk,MacdNewLong,BUY,CLOSED,1685298600,1707071400,0.28,577.2,578.8
IOC,1wk,GoldenCrossLong,BUY,CLOSED,1685298600,1688927400,9.98,90.2,99.2
LTIM,1wk,MacdNewLong,BUY,CLOSED,1685298600,1704047400,25.87,5001.1,6294.95
M&M,1wk,MacdNewLong,BUY,CLOSED,1685298600,1695580200,25.38,1281.85,1607.15
MOTHERSON,1wk,MacdNewLong,BUY,CLOSED,1685298600,1704047400,26.27,53.83,67.97
MUTHOOTFIN,1wk,MacdNewLong,BUY,CLOSED,1685298600,1701628200,30.88,1108.5,1450.75
NAUKRI,1wk,MacdNewLong,BUY,CLOSED,1685298600,1705257000,26.46,839.55,1061.66
PIDILITIND,1wk,MacdNewLong,BUY,CLOSED,1685298600,1696185000,-5.67,1293.07,1219.75
TATACONSUM,1wk,MacdNewLong,BUY,CLOSED,1685298600,1703442600,25.72,789.7,992.8
TCS,1wk,MACDLong,BUY,CLOSED,1685298600,1686508200,-3.59,3328.9,3209.3
TECHM,1wk,MACDLong,BUY,CLOSED,1685298600,1686508200,-4.64,1114.75,1063.05
UBL,1wk,MACDLong,BUY,CLOSED,1685298600,1690137000,4.24,1459.8,1521.7
VEDL,1wk,MACDLong,BUY,CLOSED,1685298600,1685903400,-5.9,297.65,280.1
ASHOKLEY,1wk,MacdNewLong,BUY,CLOSED,1684693800,1710700200,4.63,77.35,80.93
ASTRAL,1wk,MacdNewLong,BUY,CLOSED,1684693800,1708885800,25.65,1652.15,2075.9
CIPLA,1wk,MACDLong,BUY,CLOSED,1684693800,1685903400,5.41,916.25,965.85
DRREDDY,1wk,MACDShort,SELL,CLOSED,1684693800,1685298600,-3.16,878.39,906.19
GAIL,1wk,MACDShort,SELL,CLOSED,1684693800,1688927400,-5.58,104.85,110.7
HINDCOPPER,1wk,MACDLong,BUY,CLOSED,1684693800,1685298600,5.22,101.6,106.9
HINDUNILVR,1wk,MacdNewLong,BUY,CLOSED,1684693800,1693765800,-5.17,2641.45,2504.8
JSWSTEEL,1wk,MACDShort,SELL,CLOSED,1684693800,1686508200,-7.88,693.85,748.5
LT,1wk,MACDShort,SELL,CLOSED,1684693800,1686508200,-7.9,2190.05,2363.0
LTIM,1wk,MACDLong,BUY,CLOSED,1684693800,1685298600,4.12,4803.0,5001.1
LTTS,1wk,MacdNewLong,BUY,CLOSED,1684693800,1701628200,25.14,3837.35,4801.9
MARICO,1wk,MacdNewLong,BUY,CLOSED,1684693800,1701023400,-0.4,525.75,523.65
MFSL,1wk,MACDLong,BUY,CLOSED,1684693800,1687717800,11.15,672.4,747.4
MPHASIS,1wk,MACDLong,BUY,CLOSED,1684693800,1685903400,5.83,1906.5,2017.65
PETRONET,1wk,MACDShort,SELL,CLOSED,1684693800,1694370600,-11.47,224.45,250.2
SBICARD,1wk,MacdNewLong,BUY,CLOSED,1684693800,1696185000,-11.27,891.55,791.1
SUNPHARMA,1wk,MacdNewShort,SELL,CLOSED,1684693800,1687113000,-7.14,925.85,992.0
SYNGENE,1wk,GoldenCrossLong,BUY,CLOSED,1684693800,1688322600,9.14,701.0,765.05
ABBOTINDIA,1wk,MACDShort,SELL,CLOSED,1684089000,1685298600,-3.17,21229.4,21901.45
ACC,1wk,MACDLong,BUY,CLOSED,1684089000,1684693800,-3.83,1798.0,1729.05
ADANIENT,1wk,MACDLong,BUY,CLOSED,1684089000,1685298600,29.5,1964.7,2544.35
ASHOKLEY,1wk,MACDLong,BUY,CLOSED,1684089000,1687113000,9.78,74.88,82.2
BALKRISIND,1wk,MacdNewLong,BUY,CLOSED,1684089000,1708885800,6.35,2194.2,2333.5
BERGEPAINT,1wk,MacdNewLong,BUY,CLOSED,1684089000,1695580200,26.75,528.04,669.3
CUB,1wk,MACDLong,BUY,CLOSED,1684089000,1685903400,-10.67,138.2,123.45
EICHERMOT,1wk,MacdNewLong,BUY,CLOSED,1684089000,1714329000,26.88,3626.35,4601.0
ESCORTS,1wk,MacdNewLong,BUY,CLOSED,1684089000,1692556200,38.23,2062.6,2851.1
GODREJPROP,1wk,MacdNewLong,BUY,CLOSED,1684089000,1690741800,30.91,1338.3,1751.95
HINDUNILVR,1wk,MACDLong,BUY,CLOSED,1684089000,1691951400,-4.64,2623.4,2501.8
ICICIGI,1wk,MACDLong,BUY,CLOSED,1684089000,1684693800,-3.72,1118.2,1076.65
INDUSINDBK,1wk,MacdNewLong,BUY,CLOSED,1684089000,1702837800,29.96,1208.65,1570.8
LICHSGFIN,1wk,MACDLong,BUY,CLOSED,1684089000,1688322600,4.6,374.95,392.2
LUPIN,1wk,MacdNewLong,BUY,CLOSED,1684089000,1690741800,25.9,773.6,974.0
MANAPPURAM,1wk,MACDShort,SELL,CLOSED,1684089000,1686508200,-6.64,109.95,117.25
SBIN,1wk,MacdNewLong,BUY,CLOSED,1684089000,1701023400,-3.08,578.15,560.35
SUNTV,1wk,MACDLong,BUY,CLOSED,1684089000,1685903400,4.83,435.0,456.0
TATACHEM,1wk,MACDLong,BUY,CLOSED,1684089000,1690741800,6.68,985.2,1051.05
AMBUJACEM,1wk,MACDLong,BUY,CLOSED,1683484200,1685298600,5.99,400.55,424.55
APOLLOHOSP,1wk,MacdNewLong,BUY,CLOSED,1683484200,1704652200,25.02,4602.5,5754.25
ASTRAL,1wk,GoldenCrossLong,BUY,CLOSED,1683484200,1684693800,9.68,1506.4,1652.15
BAJFINANCE,1wk,GoldenCrossLong,BUY,CLOSED,1683484200,1685298600,8.06,638.98,690.45
BALKRISIND,1wk,MACDLong,BUY,CLOSED,1683484200,1685298600,15.43,2139.2,2469.2
BHARTIARTL,1wk,MacdNewLong,BUY,CLOSED,1683484200,1701628200,28.88,787.3,1014.7
COLPAL,1wk,MacdNewLong,BUY,CLOSED,1683484200,1690741800,30.74,1567.45,2049.3
CONCOR,1wk,MACDLong,BUY,CLOSED,1683484200,1685298600,7.86,623.7,672.75
COROMANDEL,1wk,MacdNewLong,BUY,CLOSED,1683484200,1702233000,27.44,961.05,1224.75
HAVELLS,1wk,MacdNewLong,BUY,CLOSED,1683484200,1714329000,27.55,1285.8,1640.05
HDFCAMC,1wk,MACDLong,BUY,CLOSED,1683484200,1685903400,7.69,912.28,982.45
HDFCBANK,1wk,MACDShort,SELL,CLOSED,1683484200,1688322600,-4.66,812.83,850.7
HEROMOTOCO,1wk,MACDLong,BUY,CLOSED,1683484200,1684693800,6.51,2547.25,2713.0
HINDALCO,1wk,MACDLong,BUY,CLOSED,1683484200,1684089000,-6.79,434.25,404.75
IEX,1wk,MacdNewLong,BUY,CLOSED,1683484200,1686508200,-22.53,158.25,122.6
INDUSTOWER,1wk,MACDLong,BUY,CLOSED,1683484200,1684693800,-4.7,152.05,144.9
MARICO,1wk,MACDLong,BUY,CLOSED,1683484200,1684089000,9.7,493.6,541.5
MARUTI,1wk,MacdNewLong,BUY,CLOSED,1683484200,1708281000,27.17,8948.65,11380.4
MCX,1wk,MacdNewShort,SELL,CLOSED,1683484200,1687113000,-16.05,276.0,320.31
MOTHERSON,1wk,MACDLong,BUY,CLOSED,1683484200,1684089000,4.04,50.2,52.23
PIIND,1wk,MacdNewLong,BUY,CLOSED,1683484200,1698604200,-3.71,3443.2,3315.3
SBILIFE,1wk,MACDLong,BUY,CLOSED,1683484200,1686508200,5.0,1173.7,1232.4
SBIN,1wk,MACDLong,BUY,CLOSED,1683484200,1687717800,-3.8,576.5,554.6
APOLLOHOSP,1wk,MACDLong,BUY,CLOSED,1682879400,1685903400,10.05,4513.7,4967.3
ASTRAL,1wk,MACDLong,BUY,CLOSED,1682879400,1683484200,4.07,1447.5,1506.4
AUBANK,1wk,MacdNewLong,BUY,CLOSED,1682879400,1699209000,0.81,663.85,669.25
BAJAJFINSV,1wk,MACDLong,BUY,CLOSED,1682879400,1684089000,5.08,1354.65,1423.45
BAJFINANCE,1wk,MACDLong,BUY,CLOSED,1682879400,1684089000,6.92,628.01,671.44
BANDHANBNK,1wk,MACDLong,BUY,CLOSED,1682879400,1685298600,13.78,229.3,260.9
BSOFT,1wk,MACDLong,BUY,CLOSED,1682879400,1684089000,12.66,272.95,307.5
EICHERMOT,1wk,MACDLong,BUY,CLOSED,1682879400,1684089000,9.85,3301.1,3626.35
GODREJCP,1wk,MACDShort,SELL,CLOSED,1682879400,1683484200,-3.21,907.5,936.65
GRASIM,1wk,MacdNewLong,BUY,CLOSED,1682879400,1707676200,26.55,1713.49,2168.5
HINDPETRO,1wk,MacdNewLong,BUY,CLOSED,1682879400,1698604200,-3.06,167.5,162.37
IDFCFIRSTB,1wk,GoldenCrossLong,BUY,CLOSED,1682879400,1684693800,8.71,61.45,66.8
IRCTC,1wk,MACDLong,BUY,CLOSED,1682879400,1685903400,4.48,617.8,645.45
KOTAKBANK,1wk,MacdNewLong,BUY,CLOSED,1682879400,1692556200,-9.66,1938.05,1750.8
LTTS,1wk,MACDLong,BUY,CLOSED,1682879400,1685903400,4.25,3775.25,3935.75
LUPIN,1wk,MACDLong,BUY,CLOSED,1682879400,1684089000,9.03,709.5,773.6
MRF,1wk,MacdNewLong,BUY,CLOSED,1682879400,1691346600,25.04,89006.8,111296.5
Nifty 50,1wk,MacdNewLong,BUY,CLOSED,1682879400,1716748200,27.08,18065.0,22957.1
NMDC,1wk,MacdNewShort,SELL,CLOSED,1682879400,1691951400,-4.84,36.17,37.92
OBEROIRLTY,1wk,MacdNewLong,BUY,CLOSED,1682879400,1694370600,28.9,915.1,1179.6
PEL,1wk,MACDLong,BUY,CLOSED,1682879400,1685298600,4.69,736.75,771.3
PIIND,1wk,MACDLong,BUY,CLOSED,1682879400,1684693800,-3.26,3384.5,3274.3
RELIANCE,1wk,MACDLong,BUY,CLOSED,1682879400,1687113000,6.48,1117.06,1189.47
TATACONSUM,1wk,MACDLong,BUY,CLOSED,1682879400,1685903400,4.22,763.85,796.05
TATAPOWER,1wk,MACDLong,BUY,CLOSED,1682879400,1685298600,5.52,201.1,212.2
WIPRO,1wk,MACDLong,BUY,CLOSED,1682879400,1685298600,4.34,192.5,200.85
BATAINDIA,1wk,MACDLong,BUY,CLOSED,1682274600,1685298600,6.79,1481.3,1581.9
BEL,1wk,MacdNewLong,BUY,CLOSED,1682274600,1690741800,26.61,102.8,130.15
GRANULES,1wk,MACDLong,BUY,CLOSED,1682274600,1684693800,-8.05,300.5,276.3
HDFCLIFE,1wk,MACDLong,BUY,CLOSED,1682274600,1683484200,5.14,513.3,539.7
INDIGO,1wk,MacdNewLong,BUY,CLOSED,1682274600,1688322600,32.16,1987.65,2626.9
JUBLFOOD,1wk,MACDLong,BUY,CLOSED,1682274600,1683484200,5.11,442.55,465.15
LALPATHLAB,1wk,MACDLong,BUY,CLOSED,1682274600,1684089000,6.9,954.58,1020.45
LTIM,1wk,MacdNewShort,SELL,CLOSED,1682274600,1685298600,-19.91,4170.85,5001.1
PAGEIND,1wk,MACDLong,BUY,CLOSED,1682274600,1684089000,5.49,40054.7,42254.5
PIDILITIND,1wk,MACDLong,BUY,CLOSED,1682274600,1684089000,6.03,1220.07,1293.62
RECLTD,1wk,GoldenCrossLong,BUY,CLOSED,1682274600,1682879400,8.41,121.9,132.15
SAIL,1wk,MacdNewShort,SELL,CLOSED,1682274600,1688322600,-4.78,81.6,85.5
SHREECEM,1wk,MACDShort,SELL,CLOSED,1682274600,1684089000,-3.62,23887.05,24750.85
SHRIRAMFIN,1wk,MacdNewLong,BUY,CLOSED,1682274600,1688322600,27.7,271.77,347.04
TECHM,1wk,MacdNewShort,SELL,CLOSED,1682274600,1685903400,-12.45,998.75,1123.1
UPL,1wk,MACDLong,BUY,CLOSED,1682274600,1684089000,-7.69,734.7,678.2
ADANIPORTS,1wk,MACDLong,BUY,CLOSED,1681669800,1684089000,5.8,661.65,700.0
ASIANPAINT,1wk,MACDLong,BUY,CLOSED,1681669800,1683484200,7.23,2809.75,3012.95
ATUL,1wk,MACDLong,BUY,CLOSED,1681669800,1683484200,-4.84,7063.0,6721.45
AUBANK,1wk,MACDLong,BUY,CLOSED,1681669800,1684089000,4.97,679.2,712.95
AUROPHARMA,1wk,MacdNewLong,BUY,CLOSED,1681669800,1688322600,28.52,565.95,727.35
BIOCON,1wk,MACDLong,BUY,CLOSED,1681669800,1683484200,8.37,224.1,242.85
CHAMBLFERT,1wk,MACDLong,BUY,CLOSED,1681669800,1682274600,-4.27,289.55,277.2
COALINDIA,1wk,MacdNewLong,BUY,CLOSED,1681669800,1694370600,25.1,225.5,282.1
DEEPAKNTR,1wk,MACDLong,BUY,CLOSED,1681669800,1685298600,10.84,1871.6,2074.55
DIVISLAB,1wk,MACDLong,BUY,CLOSED,1681669800,1684089000,4.12,3183.95,3315.05
DIXON,1wk,MACDLong,BUY,CLOSED,1681669800,1683484200,-3.08,2982.55,2890.55
DLF,1wk,MacdNewLong,BUY,CLOSED,1681669800,1694370600,30.7,413.15,540.0
Nifty Financial Services,1wk,MacdNewLong,BUY,CLOSED,1681669800,1720377000,25.39,18854.3,23641.75
GODREJPROP,1wk,MACDLong,BUY,CLOSED,1681669800,1684089000,4.3,1283.1,1338.3
GRASIM,1wk,MACDLong,BUY,CLOSED,1681669800,1687113000,4.68,1694.36,1773.7
HDFCBANK,1wk,GoldenCrossLong,BUY,CLOSED,1681669800,1693161000,-7.74,846.22,780.75
JSWSTEEL,1wk,MacdNewLong,BUY,CLOSED,1681669800,1716748200,26.09,720.65,908.65
KOTAKBANK,1wk,MACDLong,BUY,CLOSED,1681669800,1684089000,4.87,1869.5,1960.6
NESTLEIND,1wk,MacdNewLong,BUY,CLOSED,1681669800,1700418600,25.21,973.27,1218.65
SRF,1wk,MacdNewLong,BUY,CLOSED,1681669800,1688927400,-8.86,2439.25,2223.2
TATACHEM,1wk,MACDLong,BUY,CLOSED,1681669800,1682274600,-7.96,1026.15,944.45
TITAN,1wk,MacdNewLong,BUY,CLOSED,1681669800,1694975400,25.64,2585.65,3248.6
TORNTPHARM,1wk,MacdNewLong,BUY,CLOSED,1681669800,1690741800,26.16,1577.55,1990.3
BHARATFORG,1wk,MacdNewShort,SELL,CLOSED,1681065000,1688322600,-9.76,762.4,836.8
CANFINHOME,1wk,MacdNewLong,BUY,CLOSED,1681065000,1685903400,27.99,567.15,725.9
COROMANDEL,1wk,MACDLong,BUY,CLOSED,1681065000,1683484200,4.12,923.05,961.05
CUMMINSIND,1wk,MACDShort,SELL,CLOSED,1681065000,1684089000,-3.8,1578.05,1638.05
DLF,1wk,MACDLong,BUY,CLOSED,1681065000,1681669800,7.9,382.9,413.15
ICICIBANK,1wk,MacdNewLong,BUY,CLOSED,1681065000,1713119400,26.22,875.0,1104.4
IPCALAB,1wk,MACDLong,BUY,CLOSED,1681065000,1682879400,-14.48,830.4,710.15
MRF,1wk,MacdNewShort,SELL,CLOSED,1681065000,1682879400,-5.95,84005.55,89006.8
MUTHOOTFIN,1wk,MACDLong,BUY,CLOSED,1681065000,1685298600,8.66,1020.15,1108.5
NESTLEIND,1wk,MACDLong,BUY,CLOSED,1681065000,1682274600,4.0,985.41,1024.84
SBICARD,1wk,MACDLong,BUY,CLOSED,1681065000,1683484200,6.65,750.65,800.6
SHRIRAMFIN,1wk,MACDLong,BUY,CLOSED,1681065000,1682274600,4.22,260.77,271.77
SYNGENE,1wk,MacdNewLong,BUY,CLOSED,1681065000,1688322600,26.53,604.65,765.05
TATAMOTORS,1wk,MacdNewLong,BUY,CLOSED,1681065000,1686508200,28.48,437.65,562.3
TITAN,1wk,MACDLong,BUY,CLOSED,1681065000,1683484200,7.24,2548.45,2732.9
CANFINHOME,1wk,MacdNewShort,SELL,CLOSED,1680460200,1681065000,-7.17,529.2,567.15
COLPAL,1wk,MACDLong,BUY,CLOSED,1680460200,1682879400,5.82,1507.35,1595.1
GODREJCP,1wk,GoldenCrossLong,BUY,CLOSED,1680460200,1685298600,8.45,968.15,1049.95
ICICIPRULI,1wk,MACDLong,BUY,CLOSED,1680460200,1685903400,8.29,435.7,471.8
IGL,1wk,MACDShort,SELL,CLOSED,1680460200,1681065000,-7.87,214.35,231.23
INDIGO,1wk,MacdNewShort,SELL,CLOSED,1680460200,1682274600,-4.03,1910.65,1987.65
LTIM,1wk,MacdNewLong,BUY,CLOSED,1680460200,1682274600,-12.37,4759.65,4170.85
M&M,1wk,MacdNewShort,SELL,CLOSED,1680460200,1685298600,-10.63,1158.7,1281.85
NAUKRI,1wk,MACDLong,BUY,CLOSED,1680460200,1684089000,4.28,744.71,776.56
NAVINFLUOR,1wk,MacdNewLong,BUY,CLOSED,1680460200,1696185000,-11.8,4270.6,3766.7
PERSISTENT,1wk,MACDShort,SELL,CLOSED,1680460200,1681669800,4.72,2304.75,2195.88
SAIL,1wk,MACDShort,SELL,CLOSED,1680460200,1688322600,-3.39,82.7,85.5
SYNGENE,1wk,MACDLong,BUY,CLOSED,1680460200,1682879400,13.88,594.5,677.0
TATAMOTORS,1wk,MacdNewShort,SELL,CLOSED,1680460200,1681065000,-4.0,420.8,437.65
TRENT,1wk,MacdNewLong,BUY,CLOSED,1680460200,1687717800,25.46,1374.95,1724.95
APOLLOHOSP,1wk,MacdNewShort,SELL,CLOSED,1679855400,1683484200,-7.45,4283.35,4602.5
CANFINHOME,1wk,MACDShort,SELL,CLOSED,1679855400,1681065000,-8.05,524.9,567.15
CHOLAFIN,1wk,MACDShort,SELL,CLOSED,1679855400,1680460200,-4.62,727.65,761.3
COALINDIA,1wk,MacdNewShort,SELL,CLOSED,1679855400,1681669800,-8.18,208.45,225.5
COFORGE,1wk,MACDShort,SELL,CLOSED,1679855400,1680460200,-3.07,740.1,762.82
ESCORTS,1wk,MacdNewShort,SELL,CLOSED,1679855400,1684089000,-12.6,1831.85,2062.6
Nifty Financial Services,1wk,MacdNewShort,SELL,CLOSED,1679855400,1681669800,-6.98,17623.4,18854.3
GUJGASLTD,1wk,MacdNewShort,SELL,CLOSED,1679855400,1704652200,-5.05,482.4,506.75
HAL,1wk,MACDShort,SELL,CLOSED,1679855400,1680460200,-6.37,1283.75,1365.55
HCLTECH,1wk,MACDShort,SELL,CLOSED,1679855400,1680460200,-3.19,1051.75,1085.25
IOC,1wk,MACDShort,SELL,CLOSED,1679855400,1682879400,-3.83,78.4,81.4
JSWSTEEL,1wk,MacdNewShort,SELL,CLOSED,1679855400,1681669800,-9.55,657.8,720.65
POLYCAB,1wk,MACDShort,SELL,CLOSED,1679855400,1681065000,-3.57,2818.6,2919.25
TATASTEEL,1wk,MacdNewShort,SELL,CLOSED,1679855400,1687717800,-7.35,102.1,109.6
TCS,1wk,MacdNewShort,SELL,CLOSED,1679855400,1689532200,-12.63,3120.5,3514.65
ASHOKLEY,1wk,MacdNewShort,SELL,CLOSED,1679250600,1684693800,-10.9,69.75,77.35
BALKRISIND,1wk,MacdNewShort,SELL,CLOSED,1679250600,1684089000,-11.8,1962.55,2194.2
BHARTIARTL,1wk,MacdNewShort,SELL,CLOSED,1679250600,1683484200,-3.97,757.25,787.3
BPCL,1wk,MacdNewLong,BUY,CLOSED,1679250600,1696789800,-1.2,175.7,173.6
GUJGASLTD,1wk,MacdNewLong,BUY,CLOSED,1679250600,1679855400,-3.94,502.2,482.4
HINDPETRO,1wk,MACDLong,BUY,CLOSED,1679250600,1681065000,-6.04,161.7,151.93
ICICIBANK,1wk,MacdNewShort,SELL,CLOSED,1679250600,1681065000,-4.63,836.25,875.0
INDUSINDBK,1wk,MacdNewShort,SELL,CLOSED,1679250600,1684089000,-18.44,1020.5,1208.65
M&MFIN,1wk,MACDShort,SELL,CLOSED,1679250600,1679855400,6.49,235.8,220.5
MARUTI,1wk,MacdNewShort,SELL,CLOSED,1679250600,1683484200,-7.6,8316.85,8948.65
MOTHERSON,1wk,MacdNewShort,SELL,CLOSED,1679250600,1685298600,-19.09,45.2,53.83
Nifty 50,1wk,MacdNewShort,SELL,CLOSED,1679250600,1682879400,-5.64,17100.05,18065.0
PFC,1wk,GoldenCrossLong,BUY,CLOSED,1679250600,1682879400,8.98,124.72,135.92
RECLTD,1wk,MACDShort,SELL,CLOSED,1679250600,1682879400,-11.66,118.35,132.15
SBIN,1wk,MacdNewShort,SELL,CLOSED,1679250600,1684089000,-9.13,529.8,578.15
TCS,1wk,MACDShort,SELL,CLOSED,1679250600,1685298600,-4.71,3179.3,3328.9
TECHM,1wk,MacdNewLong,BUY,CLOSED,1679250600,1682274600,-11.39,1127.15,998.75
TRENT,1wk,MACDLong,BUY,CLOSED,1679250600,1679855400,-3.4,1356.2,1310.05
VEDL,1wk,MacdNewShort,SELL,CLOSED,1679250600,1705257000,4.2,284.5,272.55
BALRAMCHIN,1wk,MacdNewLong,BUY,CLOSED,1678645800,1705257000,-2.07,399.35,391.1
BEL,1wk,MacdNewShort,SELL,CLOSED,1678645800,1682274600,-8.32,94.9,102.8
COROMANDEL,1wk,MACDLong,BUY,CLOSED,1678645800,1679250600,-6.12,914.7,858.7
DALBHARAT,1wk,MACDShort,SELL,CLOSED,1678645800,1680460200,-9.35,1800.0,1968.25
HINDALCO,1wk,MacdNewShort,SELL,CLOSED,1678645800,1690137000,-7.11,405.65,434.5
HINDUNILVR,1wk,MacdNewShort,SELL,CLOSED,1678645800,1684693800,-7.14,2465.45,2641.45
INFY,1wk,MacdNewShort,SELL,CLOSED,1678645800,1694370600,0.13,1471.55,1469.6
NAVINFLUOR,1wk,MACDLong,BUY,CLOSED,1678645800,1681669800,8.17,4184.9,4526.75
OFSS,1wk,MacdNewLong,BUY,CLOSED,1678645800,1693765800,27.58,3242.2,4136.25
PIIND,1wk,MacdNewShort,SELL,CLOSED,1678645800,1683484200,-10.79,3107.75,3443.2
POWERGRID,1wk,MacdNewLong,BUY,CLOSED,1678645800,1702233000,34.54,169.91,228.6
RAMCOCEM,1wk,MacdNewLong,BUY,CLOSED,1678645800,1685903400,25.41,729.55,914.95
TATAPOWER,1wk,MACDLong,BUY,CLOSED,1678645800,1679855400,-7.66,208.75,192.75
BALKRISIND,1wk,MACDShort,SELL,CLOSED,1678041000,1679250600,4.23,2049.2,1962.55
BERGEPAINT,1wk,MACDLong,BUY,CLOSED,1678041000,1682879400,5.1,483.96,508.62
BPCL,1wk,MacdNewShort,SELL,CLOSED,1678041000,1679250600,-9.33,160.7,175.7
BRITANNIA,1wk,MACDShort,SELL,CLOSED,1678041000,1679855400,4.81,4411.95,4199.95
EICHERMOT,1wk,MacdNewShort,SELL,CLOSED,1678041000,1684089000,-15.96,3127.3,3626.35
LUPIN,1wk,MacdNewShort,SELL,CLOSED,1678041000,1684089000,-16.71,662.85,773.6
MOTHERSON,1wk,MacdNewLong,BUY,CLOSED,1678041000,1679250600,-15.31,53.37,45.2
NATIONALUM,1wk,MacdNewLong,BUY,CLOSED,1678041000,1702837800,34.18,82.5,110.7
OBEROIRLTY,1wk,MACDLong,BUY,CLOSED,1678041000,1679855400,-5.22,890.6,844.1
SRF,1wk,MACDLong,BUY,CLOSED,1678041000,1679855400,4.82,2271.95,2381.45
